label,data
0,Middle Eastern troops enter Bahrain after protests
0,Speculation abounds on future pope
1,Your Choice Of Christmas Cupcake Will Reveal Your Darkest Secret
1,67 Jay Z Lyrics For When You Need An Instagram Caption
1,"Nadiya Is The Best Contestant On This Year's ""Bake Off"""
1,19 Things All Families With Only Three People In Them Know
1,"We're Geeking Out Over This ""Star Trek"" News"
0,Desmond Tutu calls for election of African pope
0,"Soldiers in Syria reportedly 'suffocated' while seizing chemicals, weapons in Damascus suburb"
1,11 Fat-Shaming Confessions
1,For Anyone Who Is Sexually Attracted To Young Bernie Sanders
0,Sudan’s Vice President killed in helicopter crash
1,How Many Disney Movies Have You Actually Seen
1,23 Situations Everyone Who Grew Up Shy Will Understand
1,Here's How 10 People Visualize Their Depression
0,Las Vegas Development CityCenter May File for Bankruptcy
0,Gretzky May Gain if Coyotes Go Bankrupt
0,Iranian government bans critical media
0,Two Australians charged after burning flag during riot
0,"'Fascinating' and 'provocative' research examines genetic elements of bipolar, schizophrenia"
0,Space Shuttle Discovery lands in Florida
0,"Filly Champions Are Rare, but Rachel Alexandra Is No Ordinary Filly"
1,"13 Ways The World Has Changed Since ""1989"" Was Released"
0,Derailments close Australian rail routes
1,34 Wonderful Products For People Who Hate Clutter
0,"For Obama Abroad, Moscow Is a Special Case"
1,What The World Was Like The Last Time The Mets Went To The World Series
1,Everything You Need To Know About Netflix's Original Series In 2016
0,TAM Linhas Aéreas plane crashes at São Paulo airport in Brazil
1,27 Times Riley Curry Was Too Darn Cute In 2015
0,Report says modernizing and repairing US bridges to cost $140 billion
1,What's Your Weird Phobia
1,Which Famous Blonde Will You Marry
0,England beat India in one-day cricket series opener
0,Mubarak summoned by Egyptian prosecutors to face allegations of killings and corruption
1,What Is Your Ghost Name Actually
0,Iraq War Claims Its Oldest Combat Fatality
1,19 Tweets About Relationships That Are So Cute You'll Vomit
0,Boston Mayor Opposes Assault Weapons for Patrol Officers
1,14 Celebrity Names You ALWAYS Have To Google
1,We Need To Stop Talking About Taylor Swift
0,Leipheimer Withdraws From Tour With Broken Wrist
0,Sun retires the Sun Industry Standards Source License
1,Belle Was Literally The Fucking Worst
0,"As David Villa Scores, Rich Clubs Ponder Their Checkbooks"
1,Which Taylor Swift Single Is Your Favorite
1,"How Well Do You Know Season One Of ""Buffy"""
1,Cemitas Are Mexico's Most Delicious Dish And You Should Try It
0,Hollywood Now Cast as Sensible
1,23 Words That Have A Totally Different Meaning If You Were Raised By Caribbean Parents
0,"Over 70 businesses in Bristol, United Kingdom given zero star rating for food hygiene"
0,At least two killed by gunman in Mexico City subway
0,2008 Major League Soccer: Toronto FC vs. D.C. United
1,19 Dorm Room Tips That'll Get You Instantly Organized
1,"22 ""Legend Of Zelda"" Tattoos That Will Blow You Away"
1,15 Body Trends That Are The Next Big Thing
0,Wikimania 2009 held in Buenos Aires
1,"These Kids Turned Their Bratz Dolls Into Rey From ""The Force Awakens"""
0,European Court Seems to Rankle Kremlin
1,Justin Trudeau Had The Perfect Response To A Question About Gender Balance
0,Baseball Wants Union to Explain Allegation That Player Was Tipped
1,Adults Review Popular Kids' Toys: Cleverkeet
1,Tell Us About Yourself(ie): Steve-O
0,U.S. Soccer Team Looks Ahead to World Cup Qualifier With El Salvador
1,"Drop Everything, Emo Kids, Because Jack's Mannequin Is Reuniting"
0,When Chevron Investigates Chevron on Pollution
1,21 Second-Day Hairstyle Tutorials
0,40 Die as Ferry Sinks in Vietnam
1,This Is How You Should Be Eating Tater Tots
0,President Bush to meet with LDS Church leaders in Utah
1,These 9 Things Have Definitely Happened To You On A Plane
1,Poll: Have You Tried To Suck Your Own Penis
0,"After Campaign Push, Obama Cultivates Military"
0,Animatronic Obama Going to Disney World With High-Tech Style
1,17 Books All Gryffindors Will Love
0,Four US soldiers face disciplinary action for burning Taliban soldiers' bodies
1,"Which Iconic ""Clueless"" Outfit Are You Based On Your Zodiac"
0,"Iceland voters reject deal to repay billions to UK, Dutch"
0,Growth of Eco-Tourism Raises Concerns
1,The New And Improved Eva Longoria
0,Three New Jersey boys found dead
1,The 40 Most Important Corgis Of 2015
0,Chechnya Is Gripped by Political Kidnappings
0,Jason-2 satellite launched to measure sea levels
0,Taliban bombing in Kabul supermarket leaves eight dead
1,This Married Couple Had An Honest Discussion About Their Relationship And Their Very Real Age Difference
0,Does It Pay for Studios to Bring in Marketing Help?
0,Bodies retrieved from Philippine ferry capsized in typhoon
0,"As Troops Enter Gaza City, Israel Sees an Opening"
0,Hairs Provide Clues to Shifts in Elephant Diet
1,Damn! What Percent Daniel Are You
0,Iraqis accept constitution
0,Anna Nicole Smith dies
0,"In Case Against Barry Bonds, One Count of Perjury Stands Out From Rest"
1,23 Of The Most Powerful Photos Of This Week
1,This 3-Year-Old Knows Way More About The Periodic Table Than You
0,"CSX freight train derails in Oneida, New York, tank car explodes"
0,Cycling Enters Electronic Age With Gear-Shifting System
0,Brush fire starts in Hawaii's Makua Valley
1,21 Outfits 2000s Girls Lusted After
1,Here's The Real Deal With Drinking Activated Charcoal
0,ConocoPhillips announces $1bn share repurchase
1,We Know What Movie Makes You Cry
0,China lifts ban on non-Chinese versions of Wikipedia
0,"As increase in digital music sales slows, record labels look to new ways to make money"
0,Huntsman and Banks Settle Dispute Over Failed Bid
1,"This Awesome Dad Built A Backyard Course For His 3-Year-Old Who Loves ""American Ninja Warrior"""
0,Palestinian released from Israeli prison following eight-month hunger strike
1,What Everyone Thinks When They Text And Drive
1,27 Insanely Clever Halloween Costumes For Your Dog
1,Here's An Easy Way To Make Jambalaya
0,"Algerian teen falls to death in Mecca; rape, murder suspected"
0,Iconic London mural could be restored
1,31 British Men Who Just Wanted You To Love Them In 2015
0,Remnants of Hurricane Felicia affect Hawaii
0,"Facing Texas in Tar Heels Territory, Duke Finds Little Support"
0,Yukio Hatoyama formally elected Japanese prime minister
0,Bosnian war criminal sent to UK
1,19 Things You Probably Never Knew About Nightmares
1,15 Duets From The Early 2000s You've Forgotten Existed
1,Can You Guess The Magazine After We Remove Its Title
1,Here's How To Actually Start Lifting Weights
0,Merged Inquiries Could Mean One Big Problem for U.S.C.
1,19 Times The Internet Hilariously Summed Up Essay Writing
0,Drug Maker Watson to Buy Rival  Arrow for $1.75 Billion
1,"This Is The Hardest ""Divergent"" Quiz You'll Ever Take"
1,21 Undeniable Reasons Living With Your Significant Other Is The Best
0,Big East Veterans Look and Lament
0,"Denis Potvin Chant Endures With a Smile, Not a Snarl"
1,What Advice Do You Wish Someone Had Told You Before You Got Married
1,14 People Reveal Why They Hate Being Naked
0,Economy in China Regains Robust Pace of Growth
1,People With Disabilities Make Fun Of Donald Trump
0,U.K. MPs' expenses to be investigated by police
1,50 Women Guaranteed To Make You Want Short Bangs
0,Recovery planned for crashed Canadian helicopter
0,"G.O.P. Now Praises Parts of Stimulus Plan, Which It Opposed"
0,Medvedev asks for resignations from Russian Olympic officials after performance in Vancouver
1,This Easy Trick Makes Your Waffles Taste Like Churros
1,16 Times Unnecessary Censorship Made Sports Dirty As Heck
0,43 dead in Iraqi bomb blast
1,The Police Only Started This Woman's Stabbing Investigation Because Farhan Akhtar Intervened
1,8 Best Things About Being Chinese-American
1,This Quiz Will Determine How Datable You Are
0,North Korea denies involvement in sinking of South Korean warship
1,What It Means To Be A Filipino-American
0,Obama apologizes for Special Olympics comment on The Tonight Show
1,10 Amazing Donuts That Should Be Mandatory Eating This Fall
1,21 Pictures That Accurately Describe What It's Like To Be Alive
1,"This Woman Had The Perfect Response To The Final Question On ""Jeopardy"""
1,19 Surprising Things You Probably Didn't Know About Herpes
0,Google Executive to Replace Two Fired From AOL
0,Red Wings Dominate Despite Being Short-Handed
1,All The Looks At The 2016 Golden Globes
0,Launch of NASA's Mars Science Laboratory rover delayed until 2011
0,Biology and Technology Intersect to Create Art
0,Results to be announced in the New Zealand 2005 General Election
0,Judge Issues Split Ruling on Who Can Be Detained
0,"With Deal in Hand, Charter Files for Bankruptcy"
1,"Here's What Would Happen If The Characters Of ""Harry Potter"" Had The Internet"
1,21 Things You'll Only Understand If You're The Tallest In Your Friend Group
0,Israel releases 26 Palestinian prisoners
1,16 Truths For People Who Assign Personalities To Numbers And Letters
0,Rebels launch assault in Ramadi
1,24 Makeup Milestones For Anyone Obsessed With Beauty
0,"For Two Israeli Tennis Players, Focus Returns to Sports, Not Politics"
1,15 Beautiful Stories From People Who Met Their Soulmates At Black Colleges
0,Australian Van Nguyen executed in Singapore
1,"Brie Larson's Response To Being Called An ""It Girl"" Will Make Your Day"
1,35 Celebrity Photos You Didn't See On TV At The MTV EMAs
0,Obama Auto Adviser Had Ties to an Industry Fund
1,"Which Taylor Swift ""1989"" Tour Outfit Would You Rock"
1,J.Lo Has A Sassy Hand Wave That Is The Most Relatable Thing Ever
1,23 Leonardo DiCaprio Faces That Are Basically You
0,Real IRA claims responsibility for gun attack
0,Hundreds Jailed as Pakistan Bans Planned Protest
1,17 Makeup Facts That Show Humans Will Do Anything For Beauty
0,Australian rules football: Traralgon get game back as ladder shakes around middle
0,Sabathia Returns to Cleveland With His Best Stuff
1,19 Songs To Listen To When The Patriarchy's Got You Down
0,Bush nominates Alito to U.S. Supreme Court
0,Vietnam denies blocking social networking site Facebook
0,US military says 'fireballs' spotted over Texas are not related to satellite collision
0,Wikinews visits the Pacific Orchid Exposition
0,"Counter-terrorism agents search home in suburban Chicago, Illinois"
1,The Artist Behind Iconic Disney Films Drawing In Virtual Reality Is Incredible
1,"Do You Know The Lyrics To ""Bullfrog In Love"" From ""The Office"""
0,UK minor faces charges for calling Scientology 'cult' at protest
1,Canadian Cops Are Giving Out The Most Dad Winter Driving Advice On Facebook
1,We Know Your Favorite Christmas Movie Based On A Single Question
0,30 civillians killed by roadside bomb in Afghanistan
1,26 Things People In A Relationship Will Never Ever Understand
1,Here Are Some Pizza Charts For The Internet
1,21 Pumpkin Recipes To Get You In The Fall Spirit
0,Pope addresses UN in NY as US visit continues
0,Paying Entrepreneurs to Find the Right Business
1,"Hold Up, Did You Know That Channing Tatum Can Sing Like An Angel"
1,"29 Of Rachel Green's Most Iconic Lines On ""Friends"""
1,Oprah Defends The Kardashians After Rebel Wilson's Comments
0,Prince Harry ordered to return home
1,"Are You Josh Flagg Or Josh Altman From ""Million Dollar Listing"""
1,19 Hilarious Disney Posts That Totally Nailed It
1,14 Models With Albinism Who Are Taking The Fashion World By Storm
1,19 Realistic Ways To Actually Work Travel Into Your Life
0,French teacher returns home after being held in Iran for ten months
1,We Took People Who Were Terrified Of Snakes And Had Them Face Their Biggest Fear
0,Contador wins 2009 Tour de France; Cavendish wins six stages
1,This Is How Real Parents Get Their Kids To Sleep
1,These Five Questions Will Determine Why You're Still Single
1,Can You Pass This Gross-Ass Bodily Fluid Quiz
0,Idaho Courier Survives Postal Cost-Cutting
1,What Underrated Makeup Brands Should Everyone Know About
0,Bombings reported in Bangkok
1,We Know What Your Love Life Is Like Based On A Single Question
0,"His Nascar Experiment Over, Dario Franchitti Roars Back at Indy"
1,21 Cats Who Really Regret Their Decisions
0,Wife of British Prime Minister attends gay pride parade in London
1,Lupita Nyong'o Had The Perfect Response To Lack Of Racial Diversity At The Oscars
0,Jesse Jackson apologizes for comment about Barack Obama
1,Do You Know Where These US TV Shows Are Set
1,18 Amazing Disney Song Covers On YouTube
1,Here's How To Be The Best Gift Giver Ever
1,We Had Celebs Flip CDs With Glasses At The People's Choice Awards And It Was A Mess
1,19 Times Kale Needed To Stay In Its Lane
0,"Four injured after three earthquakes strike Sumatra, Indonesia"
0,"New Mexico-based charismatic leader fails to predict doomsday, again"
0,"Utilities Turn Their Customers Green, With Envy"
0,South Korea to Spend $3 Billion on Airport
1,A Definitive List Of The Badass Queer Women You Crushed On In 2015
0,Car entrapped by ice in Halifax
0,B.P. Scales Back Investment After Drop in Profit
0,Blasts in Mexico rips gas and oil pipelines
1,This Green Dot Test Knows How Easily You Get Jealous
0,Medvedev Visits Newspaper of Slain Journalists
1,We Know How You'll Embarrass Yourself Today Based On Your Zodiac
0,Snuggie Rode Silly Ads to Stardom Over Rivals
1,19 Childhood Moments That Were The Absolute Worst
0,Missouri Is Too Much for Cornell
1,"18 Reasons Spotify Ads Are Worse Than Dying A Horrifying, Painful Death"
0,Large 7.2 earthquake strikes China
0,Thirteen dead after ethnic clashes in Nigeria
0,Paleontologists reaffirm the cause of dino extinction
1,24 Times Ruby Rose And Phoebe Dahl Defined Relationship Goals In 2015
0,"Depending on Context, Bird Couples Sing in Harmony or Discord"
1,We Know What Movie You Like To Re-Watch Based On Your Age
0,Bomb blast damages buildings in Athens
1,Donald Trump In Famous Horror Movie Scenes Will Petrify You
0,Gannett Reports a 60% Fall in  Quarterly Profit
0,Los Angeles undergoing large power outage
1,We Know What Song You Need To Hear Right Now
0,Daniel Craig to be new James Bond
1,We Know Exactly Where You Live
0,Same-sex marriage legalized in Argentina
0,Former Alabama Governor Loses Final Round in Federal Appellate Court
0,U.S. Diplomat Makes a Trip to Myanmar
1,"19 Moments That Prove ""Step Brothers"" Is The Funniest Movie Ever"
1,P!nk Wrote Ellen Degeneres A Super Sweet New Theme Song
0,Euro Disney SCA receives new CEO
1,A Harry Potter-Themed Bar Just Opened And You Have To Pay Your Respects
1,Kylie Jenner Blow-Drying Her Crotch In A CVS Bathroom Is More Funny Than It Should Be
