label,data
1,"in the end , they confront an unparalleled horror , with the fate of the world in the balance . "
1,"he lives his life in solitude , keeping his girlfriend at arm's length ; the closest relationship he maintains is with his partner , reg--and vincent makes sure that stops at the precinct door . "
0,"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence . "
0,"a full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence . "
0,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . "
0,a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film . 
0,"slowly but surely devolves into a fascinating , cringe-inducing portrait of cultural solipsism , climaxing in an emotional meltdown that wouldn't look out of place in mid-period cassavetes . "
1,but then roxie comes along and velma is old news . 
0,jolie's performance vanishes somewhere between her hair and her lips . 
0,"ram dass fierce grace moulds itself as an example to up-and-coming documentarians , of the overlooked pitfalls of such an endeavour . "
1,"a loyal british drummer , one of the thousands of british soldiers stationed in america , accidently drops his canteen into a stream while trying to fill it with water . "
0,an essentially awkward version of the lightweight female empowerment picture we've been watching for decades
0,less a study in madness or love than a study in schoolgirl obsession . 
0,as simple and innocent a movie as you can imagine . this is a movie you can trust . 
1,but something is very wrong in single and looking land . 
1,"they follow leads , informants turn up dead , nick's wife is unhappy he's back on the street , henry's protective of the dead cop's wife . "
1,"just when it seems martha's influence may be having a favorable effect on greg's attitude , his old ways win out . "
0,"if you can push on through the slow spots , you'll be rewarded with some fine acting . "
0,"the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . "
0,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth . 
1,"her harrowing story ends in victory , but she has not forgotten the thousands of asylum seekers who remain in detention today . "
0,"the behind the scenes series is more interesting than the resulting movie , but it's still worth taking a look . "
0,the name says it all . jackass is a vulgar and cheap-looking version of candid camera staged for the marquis de sade set . 
1,meena's growing up - and that brings plenty of changes . 
1,"yet , while all this is going on , sauron's troops mass toward the city of gondor , for the war of the ring is about to begin . "
1,"before long , pazuzu , the demon from the movies , fully possesses the boy and father merrin is the only one who can stop pazuzu's evil plan of world domination . "
0,this is a rare twisted crowd-pleaser for longtime fans as well as novices -- or for those that don't know an arachnid from an insect . 
